en:Andric-Most_na_Drine:0:shuff:4,cs:Andric-Most_na_Drine:0:shuff:5,extinguished,extinguish,zhasne,zhasnout,pf
en:Andric-Most_na_Drine:0:shuff:3351,cs:Andric-Most_na_Drine:0:shuff:3418,beat,beat,tluče,tlouci,impf
en:Andric-Most_na_Drine:0:shuff:3352,cs:Andric-Most_na_Drine:0:shuff:3419,take,take,vede,vést,impf
en:Andric-Most_na_Drine:0:shuff:3353,cs:Andric-Most_na_Drine:0:shuff:3420,approached,approach,přistoupil,přistoupit,pf
en:Andric-Most_na_Drine:0:shuff:3357,cs:Andric-Most_na_Drine:0:shuff:3425,tormented,torment,trápí,trápit,impf
en:Andric-Most_na_Drine:0:shuff:3359,cs:Andric-Most_na_Drine:0:shuff:3427,bears,bear,snáší,snášet,impf
en:Andric-Most_na_Drine:0:shuff:3360,cs:Andric-Most_na_Drine:0:shuff:3428,playing,play,Hráli,hrát,impf
en:Andric-Most_na_Drine:0:shuff:3360,cs:Andric-Most_na_Drine:0:shuff:3428,called,call,přijít,přijít,pf
en:Andric-Most_na_Drine:0:shuff:3360,cs:Andric-Most_na_Drine:0:shuff:3428,follow,follow,přijít,přijít,pf
en:Andric-Most_na_Drine:0:shuff:3361,cs:Andric-Most_na_Drine:0:shuff:3429,drew,draw,táhl,táhnout,impf
en:Andric-Most_na_Drine:0:shuff:3362,cs:Andric-Most_na_Drine:0:shuff:3430,accepted,accept,Přijímal,přijímat,impf
en:Andric-Most_na_Drine:0:shuff:3362,cs:Andric-Most_na_Drine:0:shuff:3430,noticed,notice,nevšiml,všimnout,pf
en:Andric-Most_na_Drine:0:shuff:3363,cs:Andric-Most_na_Drine:0:shuff:3431,hesitated,hesitate,váhal,váhat,impf
en:Andric-Most_na_Drine:0:shuff:3363,cs:Andric-Most_na_Drine:0:shuff:3431,looking,look,podíval,podívat,pf
en:Andric-Most_na_Drine:0:shuff:3363,cs:Andric-Most_na_Drine:0:shuff:3431,said,say,řekl,říci,pf
en:Andric-Most_na_Drine:0:shuff:3363,cs:Andric-Most_na_Drine:0:shuff:3431,speaking,speak,řekl,říci,pf
en:Andric-Most_na_Drine:0:shuff:3364,cs:Andric-Most_na_Drine:0:shuff:3432,do,do,udělej,udělat,pf
en:Andric-Most_na_Drine:0:shuff:3364,cs:Andric-Most_na_Drine:0:shuff:3432,suffer,suffer,netrpím,trpět,impf
en:Andric-Most_na_Drine:0:shuff:3365,cs:Andric-Most_na_Drine:0:shuff:3433,shouted,shout,křikl,křiknout,pf
en:Andric-Most_na_Drine:0:shuff:3365,cs:Andric-Most_na_Drine:0:shuff:3433,defending,defend,bránil,bránit,impf
en:Andric-Most_na_Drine:0:shuff:3367,cs:Andric-Most_na_Drine:0:shuff:3436,kiss,kiss,políbit,políbit,pf
en:Andric-Most_na_Drine:0:shuff:3374,cs:Andric-Most_na_Drine:0:shuff:3445,came,come,přišla,přijít,pf
en:Andric-Most_na_Drine:0:shuff:3374,cs:Andric-Most_na_Drine:0:shuff:3445,expected,expect,doufat,doufat,impf
en:Andric-Most_na_Drine:0:shuff:3375,cs:Andric-Most_na_Drine:0:shuff:3446,reached,reach,dosáhlo,dosáhnout,pf
en:Andric-Most_na_Drine:0:shuff:3376,cs:Andric-Most_na_Drine:0:shuff:3447,destroy,destroy,ničí,ničit,impf
en:Andric-Most_na_Drine:0:shuff:3377,cs:Andric-Most_na_Drine:0:shuff:3448,sung,sing,nezpíval,zpívat,impf
en:Andric-Most_na_Drine:0:shuff:3377,cs:Andric-Most_na_Drine:0:shuff:3448,brought,bring,přivedli,přivést,pf
en:Andric-Most_na_Drine:0:shuff:3378,cs:Andric-Most_na_Drine:0:shuff:3449,passed,pass,uplynuly,uplynout,pf
en:Andric-Most_na_Drine:0:shuff:3379,cs:Andric-Most_na_Drine:0:shuff:3450,remember,remember,vzpomenout,vzpomenout,pf
en:Andric-Most_na_Drine:0:shuff:3381,cs:Andric-Most_na_Drine:0:shuff:3452,left,leave,opustil,opustit,pf
en:Andric-Most_na_Drine:0:shuff:3381,cs:Andric-Most_na_Drine:0:shuff:3452,opened,open,otevřel,otevřít,pf
en:Andric-Most_na_Drine:0:shuff:3382,cs:Andric-Most_na_Drine:0:shuff:3453,went,go,šel,jít,impf
en:Andric-Most_na_Drine:0:shuff:3383,cs:Andric-Most_na_Drine:0:shuff:3454,receive,receive,přivítat,přivítat,pf
en:Andric-Most_na_Drine:0:shuff:3385,cs:Andric-Most_na_Drine:0:shuff:3456,felt,feel,cítil,cítit,impf
en:Andric-Most_na_Drine:0:shuff:3385,cs:Andric-Most_na_Drine:0:shuff:3456,said,say,řečeno,říci,pf
en:Andric-Most_na_Drine:0:shuff:3385,cs:Andric-Most_na_Drine:0:shuff:3456,meant,mean,neznamenalo,znamenat,impf
en:Andric-Most_na_Drine:0:shuff:3386,cs:Andric-Most_na_Drine:0:shuff:3457,tell,tell,řekni,říci,pf
en:Andric-Most_na_Drine:0:shuff:3386,cs:Andric-Most_na_Drine:0:shuff:3457,explain,explain,vysvětli,vysvětlit,pf
en:Andric-Most_na_Drine:0:shuff:3386,cs:Andric-Most_na_Drine:0:shuff:3457,do,do,dělá,dělat,impf
en:Andric-Most_na_Drine:0:shuff:3386,cs:Andric-Most_na_Drine:0:shuff:3457,doing,do,dělá,dělat,impf
en:Andric-Most_na_Drine:0:shuff:3388,cs:Andric-Most_na_Drine:0:shuff:3459,mean,mean,neznamená,znamenat,impf
en:Andric-Most_na_Drine:0:shuff:3388,cs:Andric-Most_na_Drine:0:shuff:3459,change,change,nemění,měnit,impf
en:Andric-Most_na_Drine:0:shuff:3388,cs:Andric-Most_na_Drine:0:shuff:3459,appear,appear,zdají,zdát,impf
en:Andric-Most_na_Drine:0:shuff:3391,cs:Andric-Most_na_Drine:0:shuff:3462,tell,tell,řekneš,říci,pf
en:Andric-Most_na_Drine:0:shuff:3391,cs:Andric-Most_na_Drine:0:shuff:3462,question,question,vyslýchali,vyslýchat,impf
en:Andric-Most_na_Drine:0:shuff:3391,cs:Andric-Most_na_Drine:0:shuff:3462,torture,torture,mučili,mučit,impf
en:Andric-Most_na_Drine:0:shuff:3391,cs:Andric-Most_na_Drine:0:shuff:3462,caught,catch,chytili,chytit,pf
en:Andric-Most_na_Drine:0:shuff:3395,cs:Andric-Most_na_Drine:0:shuff:3466,looked,look,podívala,podívat,pf
en:Andric-Most_na_Drine:0:shuff:3396,cs:Andric-Most_na_Drine:0:shuff:3467,passed,pass,Uplynulo,uplynout,pf
en:Andric-Most_na_Drine:0:shuff:3396,cs:Andric-Most_na_Drine:0:shuff:3467,passed,pass,přejel,přejet,pf
en:Andric-Most_na_Drine:0:shuff:3396,cs:Andric-Most_na_Drine:0:shuff:3467,crossed,cross,přejel,přejet,pf
en:Andric-Most_na_Drine:0:shuff:3398,cs:Andric-Most_na_Drine:0:shuff:3469,constituted,constitute,tvoří,tvořit,impf
en:Andric-Most_na_Drine:0:shuff:3398,cs:Andric-Most_na_Drine:0:shuff:3469,remembered,remember,pamatovalo,pamatovat,impf
en:Andric-Most_na_Drine:0:shuff:3399,cs:Andric-Most_na_Drine:0:shuff:3470,influenced,influence,ovlivňují,ovlivňovat,impf
en:Andric-Most_na_Drine:0:shuff:3400,cs:Andric-Most_na_Drine:0:shuff:3471,arrived,arrive,přijíždí,přijíždět,impf
en:Andric-Most_na_Drine:0:shuff:3400,cs:Andric-Most_na_Drine:0:shuff:3471,arrive,arrive,přijíždí,přijíždět,impf
en:Andric-Most_na_Drine:0:shuff:3401,cs:Andric-Most_na_Drine:0:shuff:3472,change,change,mění,měnit,impf
en:Andric-Most_na_Drine:0:shuff:3402,cs:Andric-Most_na_Drine:0:shuff:3473,say,say,říkali,říkat,impf
en:Andric-Most_na_Drine:0:shuff:3404,cs:Andric-Most_na_Drine:0:shuff:3475,loved,love,milují,milovat,impf
en:Andric-Most_na_Drine:0:shuff:3404,cs:Andric-Most_na_Drine:0:shuff:3475,saw,see,pozorovali,pozorovat,impf
en:Andric-Most_na_Drine:0:shuff:3404,cs:Andric-Most_na_Drine:0:shuff:3475,guess,guess,hádali,hádat,impf
en:Andric-Most_na_Drine:0:shuff:3405,cs:Andric-Most_na_Drine:0:shuff:3476,arrived,arrive,přišel,přijít,pf
en:Andric-Most_na_Drine:0:shuff:3406,cs:Andric-Most_na_Drine:0:shuff:3477,written,write,Psal,psát,impf
en:Andric-Most_na_Drine:0:shuff:3407,cs:Andric-Most_na_Drine:0:shuff:3478,surrounded,surround,obklopen,obklopit,pf
en:Andric-Most_na_Drine:0:shuff:3407,cs:Andric-Most_na_Drine:0:shuff:3478,look,look,dívám,dívat,impf
en:Andric-Most_na_Drine:0:shuff:3407,cs:Andric-Most_na_Drine:0:shuff:3478,think,think,myslím,myslet,impf
en:Andric-Most_na_Drine:0:shuff:3409,cs:Andric-Most_na_Drine:0:shuff:3480,written,write,napsal,napsat,pf
en:Andric-Most_na_Drine:0:shuff:3414,cs:Andric-Most_na_Drine:0:shuff:3485,behaved,behave,jednala,jednat,impf
en:Andric-Most_na_Drine:0:shuff:3415,cs:Andric-Most_na_Drine:0:shuff:3486,begun,begin,začaly,začít,pf
en:Andric-Most_na_Drine:0:shuff:3415,cs:Andric-Most_na_Drine:0:shuff:3486,excited,excite,vyvolala,vyvolat,pf
en:Andric-Most_na_Drine:0:shuff:3415,cs:Andric-Most_na_Drine:0:shuff:3486,stirred,stir,vyvolala,vyvolat,pf
en:Andric-Most_na_Drine:0:shuff:3415,cs:Andric-Most_na_Drine:0:shuff:3486,excited,excite,vzbudila,vzbudit,pf
en:Andric-Most_na_Drine:0:shuff:3415,cs:Andric-Most_na_Drine:0:shuff:3486,stirred,stir,vzbudila,vzbudit,pf
en:Andric-Most_na_Drine:0:shuff:3416,cs:Andric-Most_na_Drine:0:shuff:3487,met,meet,sešli,sejít,pf
en:Andric-Most_na_Drine:0:shuff:3417,cs:Andric-Most_na_Drine:0:shuff:3488,occupied,occupy,zaujali,zaujmout,pf
en:Andric-Most_na_Drine:0:shuff:3418,cs:Andric-Most_na_Drine:0:shuff:3489,grew,grow,roste,růst,impf
en:Andric-Most_na_Drine:0:shuff:3420,cs:Andric-Most_na_Drine:0:shuff:3491,hold,hold,mají,mít,impf
en:Andric-Most_na_Drine:0:shuff:3421,cs:Andric-Most_na_Drine:0:shuff:3492,cursed,curse,nadává,nadávat,impf
en:Andric-Most_na_Drine:0:shuff:3422,cs:Andric-Most_na_Drine:0:shuff:3493,tell,tell,neříkal,říkat,impf
en:Andric-Most_na_Drine:0:shuff:3423,cs:Andric-Most_na_Drine:0:shuff:3494,rushing,rush,hrnete,hrnout,impf
en:Andric-Most_na_Drine:0:shuff:3426,cs:Andric-Most_na_Drine:0:shuff:3497,writing,write,Píše,psát,impf
en:Andric-Most_na_Drine:0:shuff:3426,cs:Andric-Most_na_Drine:0:shuff:3497,left,leave,zapomněl,zapomenout,pf
en:Andric-Most_na_Drine:0:shuff:3429,cs:Andric-Most_na_Drine:0:shuff:3500,made,make,pochopit,pochopit,pf
en:Andric-Most_na_Drine:0:shuff:3429,cs:Andric-Most_na_Drine:0:shuff:3500,understand,understand,pochopit,pochopit,pf
en:Andric-Most_na_Drine:0:shuff:3430,cs:Andric-Most_na_Drine:0:shuff:3501,come,come,přicházejí,přicházet,impf
en:Andric-Most_na_Drine:0:shuff:3430,cs:Andric-Most_na_Drine:0:shuff:3501,met,meet,potkají,potkat,pf
en:Andric-Most_na_Drine:0:shuff:3431,cs:Andric-Most_na_Drine:0:shuff:3502,passed,pass,prošla,projít,pf
en:Andric-Most_na_Drine:0:shuff:3433,cs:Andric-Most_na_Drine:0:shuff:3504,seemed,seem,zdálo,zdát,impf
en:Andric-Most_na_Drine:0:shuff:3433,cs:Andric-Most_na_Drine:0:shuff:3504,wait,wait,čekat,čekat,impf
en:Andric-Most_na_Drine:0:shuff:3434,cs:Andric-Most_na_Drine:0:shuff:3505,returned,return,vracela,vracet,impf
en:Andric-Most_na_Drine:0:shuff:3434,cs:Andric-Most_na_Drine:0:shuff:3505,crossed,cross,prošla,projít,pf
en:Andric-Most_na_Drine:0:shuff:3435,cs:Andric-Most_na_Drine:0:shuff:3506,think,think,myslím,myslet,impf
en:Andric-Most_na_Drine:0:shuff:3437,cs:Andric-Most_na_Drine:0:shuff:3508,tried,try,snažila,snažit,impf
en:Andric-Most_na_Drine:0:shuff:3437,cs:Andric-Most_na_Drine:0:shuff:3508,heard,hear,zaslechla,zaslechnout,pf
en:Andric-Most_na_Drine:0:shuff:3438,cs:Andric-Most_na_Drine:0:shuff:3509,existed,exist,existuje,existovat,impf
en:Andric-Most_na_Drine:0:shuff:3439,cs:Andric-Most_na_Drine:0:shuff:3510,remember,remember,nepamatuje,pamatovat,impf
en:Andric-Most_na_Drine:0:shuff:3439,cs:Andric-Most_na_Drine:0:shuff:3510,remember,remember,nepamatuje,pamatovat,impf
en:Andric-Most_na_Drine:0:shuff:3439,cs:Andric-Most_na_Drine:0:shuff:3510,remember,remember,nepamatuje,pamatovat,impf
en:Andric-Most_na_Drine:0:shuff:3439,cs:Andric-Most_na_Drine:0:shuff:3510,remember,remember,nepamatuje,pamatovat,impf
en:Andric-Most_na_Drine:0:shuff:3441,cs:Andric-Most_na_Drine:0:shuff:3513,smoked,smoke,kouřilo,kouřit,impf
en:Andric-Most_na_Drine:0:shuff:3442,cs:Andric-Most_na_Drine:0:shuff:3514,occurred,occur,došlo,dojít,pf
en:Andric-Most_na_Drine:0:shuff:3442,cs:Andric-Most_na_Drine:0:shuff:3514,occurred,occur,vznikají,vznikat,impf
en:Andric-Most_na_Drine:0:shuff:3443,cs:Andric-Most_na_Drine:0:shuff:3515,completed,complete,Dokončoval,dokončovat,impf
en:Andric-Most_na_Drine:0:shuff:3444,cs:Andric-Most_na_Drine:0:shuff:3516,listened,listen,poslouchali,poslouchat,impf
en:Andric-Most_na_Drine:0:shuff:3444,cs:Andric-Most_na_Drine:0:shuff:3516,shared,share,nesdílel,sdílet,impf
en:Andric-Most_na_Drine:0:shuff:3444,cs:Andric-Most_na_Drine:0:shuff:3516,explain,explain,vysvětlit,vysvětlit,pf
en:Andric-Most_na_Drine:0:shuff:3445,cs:Andric-Most_na_Drine:0:shuff:3517,accustomed,accustom,zvykli,zvyknout,pf
en:Andric-Most_na_Drine:0:shuff:3445,cs:Andric-Most_na_Drine:0:shuff:3517,saw,see,považovat,považovat,impf
en:Andric-Most_na_Drine:0:shuff:3445,cs:Andric-Most_na_Drine:0:shuff:3517,saw,see,vidí,vidět,impf
en:Andric-Most_na_Drine:0:shuff:3446,cs:Andric-Most_na_Drine:0:shuff:3518,seems,seem,Zdá,zdát,impf
en:Andric-Most_na_Drine:0:shuff:3448,cs:Andric-Most_na_Drine:0:shuff:3520,remained,remain,zůstal,zůstat,pf
en:Andric-Most_na_Drine:0:shuff:3449,cs:Andric-Most_na_Drine:0:shuff:3521,said,say,říkali,říkat,impf
en:Andric-Most_na_Drine:0:shuff:3449,cs:Andric-Most_na_Drine:0:shuff:3521,call,call,říkali,říkat,impf
en:Andric-Most_na_Drine:0:shuff:3449,cs:Andric-Most_na_Drine:0:shuff:3521,kept,keep,měl,mít,impf
en:Andric-Most_na_Drine:0:shuff:3449,cs:Andric-Most_na_Drine:0:shuff:3521,wanted,want,chtěl,chtít,impf
en:Andric-Most_na_Drine:0:shuff:3449,cs:Andric-Most_na_Drine:0:shuff:3521,call,call,přivolat,přivolat,pf
en:Andric-Most_na_Drine:0:shuff:3449,cs:Andric-Most_na_Drine:0:shuff:3521,ring,ring,zvonil,zvonit,impf
en:Andric-Most_na_Drine:0:shuff:3450,cs:Andric-Most_na_Drine:0:shuff:3522,fell,fall,padaly,padat,impf
en:Andric-Most_na_Drine:0:shuff:3451,cs:Andric-Most_na_Drine:0:shuff:3523,come,come,Nastal,nastat,pf
en:Andric-Most_na_Drine:0:shuff:3451,cs:Andric-Most_na_Drine:0:shuff:3523,drew,draw,táhne,táhnout,impf
en:Andric-Most_na_Drine:0:shuff:3452,cs:Andric-Most_na_Drine:0:shuff:3524,contracted,contract,sevřelo,sevřít,pf
en:Andric-Most_na_Drine:0:shuff:3455,cs:Andric-Most_na_Drine:0:shuff:3527,proposed,propose,navrhl,navrhnout,pf
en:Andric-Most_na_Drine:0:shuff:3455,cs:Andric-Most_na_Drine:0:shuff:3527,accompany,accompany,doprovodí,doprovodit,pf
en:Andric-Most_na_Drine:0:shuff:3456,cs:Andric-Most_na_Drine:0:shuff:3528,began,begin,začali,začít,pf
en:Andric-Most_na_Drine:0:shuff:3456,cs:Andric-Most_na_Drine:0:shuff:3528,attracted,attract,přitahovat,přitahovat,impf
en:Andric-Most_na_Drine:0:shuff:3457,cs:Andric-Most_na_Drine:0:shuff:3529,began,begin,začaly,začít,pf
en:Andric-Most_na_Drine:0:shuff:3459,cs:Andric-Most_na_Drine:0:shuff:3531,read,read,nečte,číst,impf
en:Andric-Most_na_Drine:0:shuff:3460,cs:Andric-Most_na_Drine:0:shuff:3532,remained,remain,zůstala,zůstat,pf
en:Andric-Most_na_Drine:0:shuff:3462,cs:Andric-Most_na_Drine:0:shuff:3534,reach,reach,dosáhnout,dosáhnout,pf
en:Andric-Most_na_Drine:0:shuff:3464,cs:Andric-Most_na_Drine:0:shuff:3536,shouted,shout,křikl,křiknout,pf
en:Andric-Most_na_Drine:0:shuff:3470,cs:Andric-Most_na_Drine:0:shuff:3542,began,begin,nastal,nastat,pf
en:Andric-Most_na_Drine:0:shuff:3470,cs:Andric-Most_na_Drine:0:shuff:3542,coming,come,nastal,nastat,pf
en:Andric-Most_na_Drine:0:shuff:3471,cs:Andric-Most_na_Drine:0:shuff:3543,gone,go,překročila,překročit,pf
en:Andric-Most_na_Drine:0:shuff:3474,cs:Andric-Most_na_Drine:0:shuff:3546,rested,rest,spočíval,spočívat,impf
en:Andric-Most_na_Drine:0:shuff:3475,cs:Andric-Most_na_Drine:0:shuff:3547,agree,agree,Souhlasím,souhlasit,impf
en:Andric-Most_na_Drine:0:shuff:3478,cs:Andric-Most_na_Drine:0:shuff:3550,call,call,říká,říkat,impf
en:Andric-Most_na_Drine:0:shuff:3483,cs:Andric-Most_na_Drine:0:shuff:3555,forget,forget,zapomenout,zapomenout,pf
en:Andric-Most_na_Drine:0:shuff:3485,cs:Andric-Most_na_Drine:0:shuff:3557,began,begin,začaly,začít,pf
en:Andric-Most_na_Drine:0:shuff:3486,cs:Andric-Most_na_Drine:0:shuff:3558,looked,look,vyhlížela,vyhlížet,impf
en:Andric-Most_na_Drine:0:shuff:3487,cs:Andric-Most_na_Drine:0:shuff:3559,wearing,wear,nenosí,nosit,impf
en:Andric-Most_na_Drine:0:shuff:3487,cs:Andric-Most_na_Drine:0:shuff:3559,wore,wear,nenosí,nosit,impf
en:Andric-Most_na_Drine:0:shuff:3488,cs:Andric-Most_na_Drine:0:shuff:3560,wore,wear,Má,mít,impf
en:Andric-Most_na_Drine:0:shuff:3489,cs:Andric-Most_na_Drine:0:shuff:3561,succeeded,succeed,podařilo,podařit,pf
en:Andric-Most_na_Drine:0:shuff:3489,cs:Andric-Most_na_Drine:0:shuff:3561,taking,take,zaujmout,zaujmout,pf
en:Andric-Most_na_Drine:0:shuff:3491,cs:Andric-Most_na_Drine:0:shuff:3563,began,begin,přišli,přijít,pf
en:Andric-Most_na_Drine:0:shuff:3491,cs:Andric-Most_na_Drine:0:shuff:3563,began,begin,začali,začít,pf
en:Andric-Most_na_Drine:0:shuff:3496,cs:Andric-Most_na_Drine:0:shuff:3567,scream,scream,vykřikne,vykřiknout,pf
en:Andric-Most_na_Drine:0:shuff:3498,cs:Andric-Most_na_Drine:0:shuff:3570,went,go,chodí,chodit,impf
en:Andric-Most_na_Drine:0:shuff:3499,cs:Andric-Most_na_Drine:0:shuff:3571,think,think,přemýšlet,přemýšlet,impf
en:Andric-Most_na_Drine:0:shuff:3500,cs:Andric-Most_na_Drine:0:shuff:3572,drove,drive,nutila,nutit,impf
en:Andric-Most_na_Drine:0:shuff:3500,cs:Andric-Most_na_Drine:0:shuff:3572,defend,defend,bránil,bránit,impf
en:Andric-Most_na_Drine:0:shuff:3502,cs:Andric-Most_na_Drine:0:shuff:3574,shouted,shout,křičel,křičet,impf
en:Andric-Most_na_Drine:0:shuff:3502,cs:Andric-Most_na_Drine:0:shuff:3574,analysing,analyse,rozebíraje,rozebírat,impf
en:Andric-Most_na_Drine:0:shuff:3503,cs:Andric-Most_na_Drine:0:shuff:3575,found,found,založit,založit,pf
en:Andric-Most_na_Drine:0:shuff:3504,cs:Andric-Most_na_Drine:0:shuff:3576,came,come,Přicházel,přicházet,impf
en:Andric-Most_na_Drine:0:shuff:3504,cs:Andric-Most_na_Drine:0:shuff:3576,came,come,přišli,přijít,pf
en:Andric-Most_na_Drine:0:shuff:3506,cs:Andric-Most_na_Drine:0:shuff:3579,changed,change,měnit,měnit,impf
en:Andric-Most_na_Drine:0:shuff:3511,cs:Andric-Most_na_Drine:0:shuff:3580,remained,remain,zůstal,zůstat,pf
en:Andric-Most_na_Drine:0:shuff:3512,cs:Andric-Most_na_Drine:0:shuff:3581,resumed,resume,pokračují,pokračovat,impf
en:Andric-Most_na_Drine:0:shuff:3516,cs:Andric-Most_na_Drine:0:shuff:3584,lie,lie,lžou,lhát,impf
en:Andric-Most_na_Drine:0:shuff:3516,cs:Andric-Most_na_Drine:0:shuff:3584,think,think,myslí,myslet,impf
en:Andric-Most_na_Drine:0:shuff:3519,cs:Andric-Most_na_Drine:0:shuff:3588,tried,try,pokoušeli,pokoušet,impf
en:Andric-Most_na_Drine:0:shuff:3519,cs:Andric-Most_na_Drine:0:shuff:3588,stop,stop,zadržet,zadržet,pf
en:Andric-Most_na_Drine:0:shuff:3519,cs:Andric-Most_na_Drine:0:shuff:3588,offer,offer,nabídnout,nabídnout,pf
en:Andric-Most_na_Drine:0:shuff:3523,cs:Andric-Most_na_Drine:0:shuff:3592,proved,prove,dokazoval,dokazovat,impf
en:Andric-Most_na_Drine:0:shuff:3523,cs:Andric-Most_na_Drine:0:shuff:3592,foreseen,foresee,předvídal,předvídat,impf
en:Andric-Most_na_Drine:0:shuff:3524,cs:Andric-Most_na_Drine:0:shuff:3593,recommended,recommend,Doporučoval,doporučovat,impf
en:Andric-Most_na_Drine:0:shuff:3524,cs:Andric-Most_na_Drine:0:shuff:3593,leave,leave,odjel,odjet,pf
en:Andric-Most_na_Drine:0:shuff:3524,cs:Andric-Most_na_Drine:0:shuff:3593,make,make,nedělal,dělat,impf
en:Andric-Most_na_Drine:0:shuff:3526,cs:Andric-Most_na_Drine:0:shuff:3595,shaken,shake,otřesen,otřást,pf
en:Andric-Most_na_Drine:0:shuff:3526,cs:Andric-Most_na_Drine:0:shuff:3595,approaching,approach,blížilo,blížit,impf
en:Andric-Most_na_Drine:0:shuff:3527,cs:Andric-Most_na_Drine:0:shuff:3596,passed,pass,minula,minout,pf
en:Andric-Most_na_Drine:0:shuff:3527,cs:Andric-Most_na_Drine:0:shuff:3596,turned,turn,obrací,obracet,impf
en:Andric-Most_na_Drine:0:shuff:3529,cs:Andric-Most_na_Drine:0:shuff:3598,felt,feel,cítí,cítit,impf
en:Andric-Most_na_Drine:0:shuff:3531,cs:Andric-Most_na_Drine:0:shuff:3600,remained,remain,zbyly,zbýt,pf
en:Andric-Most_na_Drine:0:shuff:3532,cs:Andric-Most_na_Drine:0:shuff:3601,take,take,vezmou,vzít,pf
en:Andric-Most_na_Drine:0:shuff:3532,cs:Andric-Most_na_Drine:0:shuff:3601,bury,bury,pochovají,pochovat,pf
en:Andric-Most_na_Drine:0:shuff:3537,cs:Andric-Most_na_Drine:0:shuff:3606,let,let,nechával,nechávat,impf
en:Andric-Most_na_Drine:0:shuff:3537,cs:Andric-Most_na_Drine:0:shuff:3606,guide,guide,vést,vést,impf
en:Andric-Most_na_Drine:0:shuff:3537,cs:Andric-Most_na_Drine:0:shuff:3606,did,do,udělat,udělat,pf
en:Andric-Most_na_Drine:0:shuff:3537,cs:Andric-Most_na_Drine:0:shuff:3606,making,make,udělat,udělat,pf
en:Andric-Most_na_Drine:0:shuff:3538,cs:Andric-Most_na_Drine:0:shuff:3607,freed,free,zbavil,zbavit,pf
en:Andric-Most_na_Drine:0:shuff:3538,cs:Andric-Most_na_Drine:0:shuff:3607,set,set,dal,dát,pf
en:Andric-Most_na_Drine:0:shuff:3539,cs:Andric-Most_na_Drine:0:shuff:3608,spent,spend,strávil,strávit,pf
en:Andric-Most_na_Drine:0:shuff:3540,cs:Andric-Most_na_Drine:0:shuff:3609,seemed,seem,zdálo,zdát,impf
en:Andric-Most_na_Drine:0:shuff:3540,cs:Andric-Most_na_Drine:0:shuff:3609,knocking,knock,buší,bušit,impf
en:Andric-Most_na_Drine:0:shuff:3542,cs:Andric-Most_na_Drine:0:shuff:3612,played,play,hrajeme,hrát,impf
en:Andric-Most_na_Drine:0:shuff:3545,cs:Andric-Most_na_Drine:0:shuff:3615,served,serve,podával,podávat,impf
en:Andric-Most_na_Drine:0:shuff:3547,cs:Andric-Most_na_Drine:0:shuff:3617,shouted,shout,vykřikne,vykřiknout,pf
en:Andric-Most_na_Drine:0:shuff:3548,cs:Andric-Most_na_Drine:0:shuff:3618,want,want,Chtěl,chtít,impf
en:Andric-Most_na_Drine:0:shuff:3553,cs:Andric-Most_na_Drine:0:shuff:3623,rode,ride,Jezdili,jezdit,impf
en:Andric-Most_na_Drine:0:shuff:3553,cs:Andric-Most_na_Drine:0:shuff:3623,drove,drive,Jezdili,jezdit,impf
en:Andric-Most_na_Drine:0:shuff:3553,cs:Andric-Most_na_Drine:0:shuff:3623,walked,walk,Jezdili,jezdit,impf
en:Andric-Most_na_Drine:0:shuff:3553,cs:Andric-Most_na_Drine:0:shuff:3623,walked,walk,Jezdili,jezdit,impf
en:Andric-Most_na_Drine:0:shuff:3553,cs:Andric-Most_na_Drine:0:shuff:3623,drove,drive,vozili,vozit,impf
en:Andric-Most_na_Drine:0:shuff:3553,cs:Andric-Most_na_Drine:0:shuff:3623,walked,walk,chodili,chodit,impf
en:Andric-Most_na_Drine:0:shuff:3553,cs:Andric-Most_na_Drine:0:shuff:3623,walked,walk,chodili,chodit,impf
en:Andric-Most_na_Drine:0:shuff:3553,cs:Andric-Most_na_Drine:0:shuff:3623,walked,walk,chodí,chodit,impf
en:Andric-Most_na_Drine:0:shuff:3553,cs:Andric-Most_na_Drine:0:shuff:3623,walked,walk,chodí,chodit,impf
en:Andric-Most_na_Drine:0:shuff:3553,cs:Andric-Most_na_Drine:0:shuff:3623,exist,exist,existují,existovat,impf
en:Andric-Most_na_Drine:0:shuff:3553,cs:Andric-Most_na_Drine:0:shuff:3623,shows,show,prozrazuje,prozrazovat,impf
en:Andric-Most_na_Drine:0:shuff:3553,cs:Andric-Most_na_Drine:0:shuff:3623,say,say,povědět,povědět,pf
en:Andric-Most_na_Drine:0:shuff:3554,cs:Andric-Most_na_Drine:0:shuff:3624,horrified,horrify,zděšena,zděsit,pf
en:Andric-Most_na_Drine:0:shuff:3554,cs:Andric-Most_na_Drine:0:shuff:3624,finding,find,nenašla,najít,pf
en:Andric-Most_na_Drine:0:shuff:3557,cs:Andric-Most_na_Drine:0:shuff:3627,held,hold,držel,držet,impf
en:Andric-Most_na_Drine:0:shuff:3559,cs:Andric-Most_na_Drine:0:shuff:3629,hear,hear,slyšet,slyšet,impf
en:Andric-Most_na_Drine:0:shuff:3561,cs:Andric-Most_na_Drine:0:shuff:3631,closed,close,zavřel,zavřít,pf
en:Andric-Most_na_Drine:0:shuff:3561,cs:Andric-Most_na_Drine:0:shuff:3631,thought,think,pomyslel,pomyslet,pf
